s.c5.1b,"[199013, 16, 12438.3125]"
naga-praneeth-kumar,"[28683, 3, 9561.0]"
i_can_t_get_the_reservation_i_want,"[36741, 7, 5248.714285714285]"
blake-rodgers,"[22663, 10, 2266.3]"
aos-natalie-kling,"[279439, 21, 13306.619047619048]"
declined,"[393504, 22, 17886.545454545456]"
natalie_kling,"[218295, 11, 19845.0]"
reopen-from-aos,"[138842, 24, 5785.083333333333]"
535735483-consultation,"[84323, 43, 1961.0]"
2lr,"[34581, 24, 1440.875]"
f.c6,"[34581, 24, 1440.875]"
jean-eamery-tuzon,"[43141, 5, 8628.2]"
carol-kane,"[67426, 10, 6742.6]"
6da2u,"[265531, 114, 2329.219298245614]"
m.s2,"[265531, 114, 2329.219298245614]"
s.c3a,"[98371, 49, 2007.5714285714287]"
rene-santana,"[5953, 19, 313.3157894736842]"
ga.s1b,"[86625, 11, 7875.0]"
ga.s22,"[192885, 55, 3507.0]"
wise-confident-35324961,"[29297, 47, 623.3404255319149]"
6ci,"[27310, 8, 3413.75]"
r.g8,"[27310, 8, 3413.75]"
ga.d15,"[4420, 3, 1473.3333333333333]"
t.s3,"[15661, 12, 1305.0833333333333]"
14gsip,"[51005, 33, 1545.6060606060605]"
gg.b9,"[51005, 33, 1545.6060606060605]"
429093342-consultation,"[55625, 55, 1011.3636363636364]"
question_about_the_deal,"[91633, 39, 2349.5641025641025]"
6bm,"[73962, 28, 2641.5]"
i.c1b,"[73962, 28, 2641.5]"
device_blu_blu_life_pure,"[1215, 2, 607.5]"
a.r16.1,"[616834, 170, 3628.435294117647]"
more_info_needed,"[28885, 9, 3209.4444444444443]"
aos-catherine-byrne,"[120467, 13, 9266.692307692309]"
products-cyclops-email-change,"[11404, 3, 3801.3333333333335]"
522379216-escalation,"[8084, 34, 237.76470588235293]"
ga.b9c,"[194209, 78, 2489.858974358974]"
teamlaura,"[1066589, 789, 1351.8238276299112]"
007ca,"[206581, 20, 10329.05]"
e.f3,"[206581, 20, 10329.05]"
678117276-escalation,"[18086, 41, 441.1219512195122]"
sharmane-liwasan,"[7027, 7, 1003.8571428571429]"
danotra-harris,"[22465, 12, 1872.0833333333333]"
gg.s2f,"[43108, 30, 1436.9333333333334]"
6ne,"[68867, 20, 3443.35]"
m.r2,"[68867, 20, 3443.35]"
sean-rose,"[4283, 1, 4283.0]"
sitel,"[0, 10, 0.0]"
14grp3a,"[24527, 8, 3065.875]"
gg.d5,"[24527, 8, 3065.875]"
gg.d5a,"[24527, 8, 3065.875]"
ga.c8,"[17489, 9, 1943.2222222222222]"
p2mi,"[26321, 10, 2632.1]"
714598997-consultation,"[20801, 40, 520.025]"
182470507-consultation,"[12495, 6, 2082.5]"
i.s5c,"[181470, 218, 832.4311926605504]"
gg.st4.1,"[79198, 29, 2730.9655172413795]"
gg.st4.2,"[35666, 13, 2743.5384615384614]"
stores_support,"[35666, 13, 2743.5384615384614]"
aos-low,"[56, 1, 56.0]"
collin_cunninghame,"[7688, 7, 1098.2857142857142]"
ddlq,"[56, 1, 56.0]"
dev-ropen,"[56, 1, 56.0]"
tasks-ao-promise-conversion,"[56, 1, 56.0]"
p.p3,"[62511, 37, 1689.4864864864865]"
rt.r1,"[276648, 62, 4462.064516129032]"
14be,"[63808, 32, 1994.0]"
ga.b5,"[63808, 32, 1994.0]"
869551928-consultation,"[29767, 50, 595.34]"
m.i12,"[67199, 16, 4199.9375]"
6tax,"[117826, 58, 2031.4827586206898]"
b.g7,"[117826, 58, 2031.4827586206898]"
6cal1,"[187268, 71, 2637.5774647887324]"
cal.1,"[189055, 72, 2625.7638888888887]"
cal.us1,"[189055, 72, 2625.7638888888887]"
addressed_in_deal_alerts,"[286864, 67, 4281.55223880597]"
jasmine-bouttry,"[783, 16, 48.9375]"
columbia-mo,"[162961, 67, 2432.2537313432836]"
reason_3i3b,"[61402, 7, 8771.714285714286]"
13vox,"[1191596, 80, 14894.95]"
a.dp2,"[185651, 9, 20627.88888888889]"
a.dp2a,"[185651, 9, 20627.88888888889]"
inland_empire__ca,"[110947, 2, 55473.5]"
issue_resolved,"[917870, 75, 12238.266666666666]"
merchant_issues__merchant_not_honoring__deal_is_no_longer_profitable_for_merchant,"[12397, 5, 2479.4]"
resolutions-team,"[447148, 35, 12775.657142857142]"
risk_escalation,"[673553, 48, 14032.354166666666]"
wolf-mothers-escalation,"[1112777, 65, 17119.646153846155]"
14sve,"[19006, 8, 2375.75]"
gg.s7,"[19006, 8, 2375.75]"
gg.s7a,"[19006, 8, 2375.75]"
04,"[21832, 8, 2729.0]"
a.f1,"[21832, 8, 2729.0]"
nicolra-gholston,"[33, 3, 11.0]"
zarah-bacus,"[234, 5, 46.8]"
teamother,"[45799, 2, 22899.5]"
kailash_kumar_a,"[8448, 3, 2816.0]"
4dg,"[22933, 11, 2084.818181818182]"
d.e2,"[22933, 11, 2084.818181818182]"
gg.t11b,"[35780, 21, 1703.8095238095239]"
b.g16a,"[89585, 49, 1828.265306122449]"
gg-fitbit-flex-wireless,"[505470, 164, 3082.1341463414633]"
chloe-davis,"[8908, 3, 2969.3333333333335]"
hannah-huey,"[16695, 4, 4173.75]"
reason_d1b,"[132287, 21, 6299.380952380952]"
gg.b7c.1,"[52608, 46, 1143.6521739130435]"
gg.t2c,"[61093, 13, 4699.461538461538]"
2mg,"[15207, 17, 894.5294117647059]"
r.g10,"[15207, 17, 894.5294117647059]"
2uf,"[19318, 19, 1016.7368421052631]"
r.g1,"[19318, 19, 1016.7368421052631]"
avoidable,"[39, 2, 19.5]"
14gr1,"[86258, 29, 2974.4137931034484]"
ga.i1b,"[86258, 29, 2974.4137931034484]"
jalisa-jarvis,"[11917, 9, 1324.111111111111]"
e.f4.2,"[86126, 21, 4101.238095238095]"
gg.c1,"[661611, 94, 7038.414893617021]"
gtbounce,"[672611, 95, 7080.115789473684]"
6cal2,"[102299, 43, 2379.046511627907]"
cal.2,"[102299, 43, 2379.046511627907]"
cal.us2,"[102299, 43, 2379.046511627907]"
latoya-blackmon,"[69, 5, 13.8]"
696128908-escalation,"[7831, 27, 290.037037037037]"
tanisha-mitchell,"[195, 3, 65.0]"
addressed_in_fine_print_deal_description,"[66884, 8, 8360.5]"
ga.b10b,"[32135, 12, 2677.9166666666665]"
b.g17b,"[18066, 13, 1389.6923076923076]"
jordan-stella,"[62, 4, 15.5]"
visa5,"[35758, 46, 777.3478260869565]"
sa.s14,"[43876, 20, 2193.8]"
yahoo,"[43876, 20, 2193.8]"
007uad,"[35955, 11, 3268.6363636363635]"
e.f10,"[35955, 11, 3268.6363636363635]"
14sw,"[72909, 56, 1301.9464285714287]"
gg.i2,"[72909, 56, 1301.9464285714287]"
device_samsung_sm-t550,"[4223, 10, 422.3]"
chrissy-farhan,"[20640, 9, 2293.3333333333335]"
b.g19,"[17815, 12, 1484.5833333333333]"
automatic_gratuity,"[11967, 4, 2991.75]"
pq,"[255642, 102, 2506.294117647059]"
pq_payment_issue,"[32803, 16, 2050.1875]"
pq_refund_required,"[21386, 5, 4277.2]"
7pl,"[25511, 18, 1417.2777777777778]"
p.f5,"[25511, 18, 1417.2777777777778]"
device_samsung_sm-g531m,"[0, 1, 0.0]"
device_samsung_sm-g928f,"[0, 1, 0.0]"
007ed,"[139180, 16, 8698.75]"
g3.d1,"[17616, 8, 2202.0]"
gl-lil-wayne,"[1563, 6, 260.5]"
5_special_discount,"[107445, 56, 1918.6607142857142]"
comprehension_issues,"[251821, 110, 2289.2818181818184]"
6sb,"[60363, 36, 1676.75]"
r.e7,"[60363, 36, 1676.75]"
7go,"[18355, 8, 2294.375]"
7gsy,"[55349, 14, 3953.5]"
p.g3,"[18355, 8, 2294.375]"
p.g5b,"[55349, 14, 3953.5]"
swiper,"[20919, 34, 615.2647058823529]"
200826361-consultation,"[43355, 62, 699.2741935483871]"
sa.g10b,"[103623, 89, 1164.3033707865168]"
with-purchases,"[103623, 89, 1164.3033707865168]"
6as,"[66871, 10, 6687.1]"
rt.m1,"[66871, 10, 6687.1]"
t.c6/11b,"[10623, 14, 758.7857142857143]"
timeka-proctor,"[10909, 12, 909.0833333333334]"
robin-bobo,"[51812, 3, 17270.666666666668]"
4rs2,"[99346, 29, 3425.7241379310344]"
a.r15,"[99346, 29, 3425.7241379310344]"
toasty,"[27375, 14, 1955.357142857143]"
wise-confident-33390938,"[4738, 6, 789.6666666666666]"
device_sky_sky_sky,"[13, 1, 13.0]"
reason4_1a8a,"[31694, 32, 990.4375]"
p.t3b,"[166611, 65, 2563.246153846154]"
assigned2am,"[7778, 19, 409.36842105263156]"
bcr_171,"[0, 1, 0.0]"
churn_risk,"[2629, 16, 164.3125]"
deposits,"[0, 1, 0.0]"
hq/settings/app_support,"[12518, 27, 463.6296296296296]"
gs.s3,"[2022, 8, 252.75]"
sci,"[2022, 8, 252.75]"
snapcrimegroup,"[16130, 6, 2688.3333333333335]"
kalynn-spallo,"[18754, 5, 3750.8]"
teambethany,"[28302, 16, 1768.875]"
r.i3b,"[95099, 48, 1981.2291666666667]"
device_lg_h810,"[252, 22, 11.454545454545455]"
171382988-consultation,"[59934, 70, 856.2]"
reason_3i6,"[151566, 20, 7578.3]"
419408112-escalation,"[12814, 26, 492.84615384615387]"
device_lg_h900,"[3046, 12, 253.83333333333334]"
2dc1,"[44832, 21, 2134.8571428571427]"
b.g10,"[44832, 21, 2134.8571428571427]"
brianne-good,"[25140, 13, 1933.8461538461538]"
gg.a6b,"[25234, 22, 1147.0]"
i.e1b,"[124900, 42, 2973.809523809524]"
461016103-consultation,"[6548, 41, 159.70731707317074]"
s.c3b,"[50703, 34, 1491.264705882353]"
s.d5,"[15359, 7, 2194.1428571428573]"
gg-full-length-fleece-winter-leggings-4-pack,"[120370, 54, 2229.074074074074]"
crystal-suggs,"[10806, 4, 2701.5]"
9668125-escalation,"[70, 2, 35.0]"
3as,"[11860, 6, 1976.6666666666667]"
sa.s4,"[11860, 6, 1976.6666666666667]"
4fc,"[139555, 110, 1268.6818181818182]"
b.g5,"[139555, 110, 1268.6818181818182]"
535735483-escalation,"[3087, 22, 140.3181818181818]"
rebecca-hutzel,"[2703, 2, 1351.5]"
reason4_2e20,"[11445, 31, 369.19354838709677]"
matthew-washington,"[34670, 3, 11556.666666666666]"
cynthia-jenkins,"[53974, 15, 3598.266666666667]"
device_samsung_sch-s968c,"[249, 7, 35.57142857142857]"
p.b6,"[72625, 31, 2342.7419354838707]"
hans-shinn,"[108323, 19, 5701.210526315789]"
teamraghunandan,"[356691, 30, 11889.7]"
wise-confident-33349107,"[34852, 10, 3485.2]"
14gpf,"[4858, 4, 1214.5]"
gg.b3,"[4841, 3, 1613.6666666666667]"
ryan-williams,"[181, 5, 36.2]"
keisha-johnson,"[21148, 9, 2349.777777777778]"
546451626-consultation,"[18781, 12, 1565.0833333333333]"
54779397-escalation,"[391, 17, 23.0]"
188844538-escalation,"[91, 1, 91.0]"
aos-training,"[896381, 57, 15725.982456140351]"
ogden,"[216591, 85, 2548.1294117647058]"
p.p2,"[83641, 20, 4182.05]"
993793913-consultation,"[113687, 30, 3789.5666666666666]"
gg-wireless-sports-headphones-with-bluetooth,"[160671, 123, 1306.2682926829268]"
d.e4b,"[171665, 125, 1373.32]"
14gsic,"[12049, 18, 669.3888888888889]"
gg.b10,"[12049, 18, 669.3888888888889]"
reason4_2e7,"[16628, 21, 791.8095238095239]"
christina-francois,"[23465, 9, 2607.222222222222]"
06d10,"[5884, 4, 1471.0]"
06p,"[4732, 2, 2366.0]"
cust,"[17509, 13, 1346.8461538461538]"
dept-vox,"[12962, 7, 1851.7142857142858]"
dev-adjust-expiration-date,"[412, 3, 137.33333333333334]"
dvox,"[7453, 5, 1490.6]"
edup,"[287940, 54, 5332.222222222223]"
heather-cramond,"[1981, 4, 495.25]"
joshua_campsey,"[238, 2, 119.0]"
sub_ot,"[17271, 10, 1727.1]"
tasks-ao-expiration-change,"[5687, 3, 1895.6666666666667]"
sp.gg.s12a,"[1124, 1, 1124.0]"
175219326-consultation,"[11622, 11, 1056.5454545454545]"
05a3,"[3274, 4, 818.5]"
a.f3e,"[3274, 4, 818.5]"
hong_kong,"[3274, 4, 818.5]"
sakinah-parks,"[5885, 4, 1471.25]"
liam-winters,"[6035, 2, 3017.5]"
device_samsung_sm-n915p,"[52, 7, 7.428571428571429]"
shipping_is_late,"[3646, 3, 1215.3333333333333]"
651218126-consultation,"[79225, 44, 1800.5681818181818]"
651218126-escalation,"[1765, 30, 58.833333333333336]"
a.r28.1,"[166978, 36, 4638.277777777777]"
a.r28.2,"[112617, 21, 5362.714285714285]"
6ce,"[128553, 15, 8570.2]"
rt.m3,"[128553, 15, 8570.2]"
ga.d2.1b,"[41814, 29, 1441.8620689655172]"
5fp,"[73875, 27, 2736.1111111111113]"
fb_email,"[73875, 27, 2736.1111111111113]"
sa.m5b,"[73875, 27, 2736.1111111111113]"
offline_mode,"[9415, 71, 132.6056338028169]"
kristine-margaret-lllamas,"[22884, 3, 7628.0]"
ga.b20,"[11, 3, 3.6666666666666665]"
mr_disconnect,"[859, 6, 143.16666666666666]"
5li,"[108735, 42, 2588.9285714285716]"
dpci,"[262353, 15, 17490.2]"
goods-res-control,"[113573, 25, 4542.92]"
m.r0,"[113573, 25, 4542.92]"
m.r13.2,"[84631, 13, 6510.076923076923]"
sa.g1,"[108735, 42, 2588.9285714285716]"
sa.g1a,"[108735, 42, 2588.9285714285716]"
sa.g1b,"[147580, 24, 6149.166666666667]"
schedule_an_appointment,"[1188, 1, 1188.0]"
geetha_d,"[4332, 2, 2166.0]"
07r,"[24905, 9, 2767.222222222222]"
n.q1,"[24905, 9, 2767.222222222222]"
new_hardware_order,"[108, 5, 21.6]"
5ia,"[58489, 11, 5317.181818181818]"
n.s6,"[58489, 11, 5317.181818181818]"
dpct,"[40577, 11, 3688.818181818182]"
5fb1,"[9968, 5, 1993.6]"
facebook,"[9968, 5, 1993.6]"
sa.g8,"[9968, 5, 1993.6]"
device_samsung_sm-g925f,"[296, 4, 74.0]"
13670133-escalation,"[36, 2, 18.0]"
unwarranted_consultation,"[20718, 14, 1479.857142857143]"
14tnb2,"[183380, 126, 1455.3968253968253]"
gg.t3b,"[183380, 126, 1455.3968253968253]"
442749876-consultation,"[43, 3, 14.333333333333334]"
ga.i4b,"[83960, 40, 2099.0]"
ga.i9.1,"[15980, 4, 3995.0]"
ga.i9a.1,"[15980, 4, 3995.0]"
446327891-consultation,"[34, 3, 11.333333333333334]"
device_lg_d801,"[42, 16, 2.625]"
schedule-test,"[14328, 5, 2865.6]"
the_merchant_is_nonresponsive,"[12345, 4, 3086.25]"
672034658-escalation,"[69, 3, 23.0]"
s.d1,"[44368, 37, 1199.1351351351352]"
m.r9,"[399753, 63, 6345.285714285715]"
6fwd2,"[55308, 9, 6145.333333333333]"
rt.m2,"[55308, 9, 6145.333333333333]"
joey-romaine,"[296830, 224, 1325.1339285714287]"
a.bk1,"[134259, 25, 5370.36]"
a.bk1a,"[134259, 25, 5370.36]"
dsm029,"[6870, 5, 1374.0]"
jenny_floros,"[202824, 22, 9219.272727272728]"
mi_bk_1st,"[217016, 28, 7750.571428571428]"
need-announcement-for-bk-closure,"[24307, 11, 2209.7272727272725]"
6mpr,"[10054, 3, 3351.3333333333335]"
m.r6,"[10054, 3, 3351.3333333333335]"
brittney-harris,"[31, 3, 10.333333333333334]"
676324633-consultation,"[43907, 47, 934.1914893617021]"
13670133-consultation,"[2807, 1, 2807.0]"
gl.a1b,"[3696, 12, 308.0]"
6boc,"[5760, 7, 822.8571428571429]"
m.s4,"[5760, 7, 822.8571428571429]"
30590216-escalation,"[10, 2, 5.0]"
t.s2,"[56364, 80, 704.55]"
brientle-bass,"[88, 2, 44.0]"
c.m2,"[42863, 11, 3896.6363636363635]"
pbk,"[42863, 11, 3896.6363636363635]"
1gt,"[1621, 3, 540.3333333333334]"
n.m5,"[1621, 3, 540.3333333333334]"
act_group_assigned,"[1376, 9, 152.88888888888889]"
07f,"[95825, 45, 2129.4444444444443]"
n.q3,"[95825, 45, 2129.4444444444443]"
gg.pp5,"[11406, 9, 1267.3333333333333]"
amarillo,"[113380, 55, 2061.4545454545455]"
ajay-nadipineni,"[365798, 34, 10758.764705882353]"
29212987-escalation,"[23, 3, 7.666666666666667]"
11tt,"[64070, 47, 1363.1914893617022]"
ma.t1.1,"[64070, 47, 1363.1914893617022]"
7nm,"[32547, 14, 2324.785714285714]"
p.i1,"[32547, 14, 2324.785714285714]"
ae_dw_inac_bd_le,"[118, 2, 59.0]"
ann_7,"[11032, 7, 1576.0]"
dsm120,"[24633, 10, 2463.3]"
groupon_issues__insufficient_deal_prep__deal_was_not_locked_in_adequately_with_the_merchant,"[43038, 14, 3074.1428571428573]"
new_york,"[141326, 8, 17665.75]"
platinum,"[31591, 19, 1662.6842105263158]"
rvp_getaways,"[19603, 7, 2800.4285714285716]"
elease-rhodes,"[12203, 8, 1525.375]"
30073412-consultation,"[10295, 2, 5147.5]"
a.dp1,"[92349, 12, 7695.75]"
a.dp7,"[358486, 28, 12803.07142857143]"
ann_80,"[4926, 5, 985.2]"
announcement_approved,"[95739, 17, 5631.705882352941]"
announcement_sent,"[95739, 17, 5631.705882352941]"
dsm140,"[163, 1, 163.0]"
mass-refund,"[163, 1, 163.0]"
mra,"[17362, 6, 2893.6666666666665]"
mrab,"[163, 1, 163.0]"
national,"[7706, 7, 1100.857142857143]"
national_evergreen,"[25518, 20, 1275.9]"
t2,"[18468, 13, 1420.6153846153845]"
vao,"[95577, 16, 5973.5625]"
gg.st6,"[72505, 33, 2197.121212121212]"
gl.d1.4,"[61859, 33, 1874.5151515151515]"
wise-confident-33420691,"[8987, 7, 1283.857142857143]"
533705257-escalation,"[45, 3, 15.0]"
7rd,"[30291, 12, 2524.25]"
p.f7,"[30291, 12, 2524.25]"
7gt,"[14415, 6, 2402.5]"
p.g8,"[14415, 6, 2402.5]"
d.e6c,"[35229, 23, 1531.695652173913]"
t.d11/28c,"[6429, 5, 1285.8]"
gl-gala-of-the-royal-horses,"[983416, 125, 7867.328]"
gf.g8,"[12222, 7, 1746.0]"
wise-confident-35212481,"[21337, 14, 1524.0714285714287]"
14lsd,"[100091, 63, 1588.7460317460318]"
gg.s12b,"[100091, 63, 1588.7460317460318]"
6br,"[72052, 42, 1715.5238095238096]"
6br1,"[72052, 42, 1715.5238095238096]"
d.h4,"[72052, 42, 1715.5238095238096]"
wise-confident-34867962,"[30461, 17, 1791.8235294117646]"
t.s1,"[110009, 73, 1506.972602739726]"
3sr,"[20702, 15, 1380.1333333333334]"
n.s3,"[20702, 15, 1380.1333333333334]"
2mv,"[48207, 22, 2191.2272727272725]"
6mvd,"[93198, 50, 1863.96]"
r.g3,"[48207, 22, 2191.2272727272725]"
r.i9,"[93198, 50, 1863.96]"
ga.b12b,"[112217, 35, 3206.2]"
moses_dayan,"[69894, 14, 4992.428571428572]"
4qu,"[5433, 7, 776.1428571428571]"
b.s2,"[5433, 7, 776.1428571428571]"
ga.b22,"[17200, 10, 1720.0]"
t.d10/1,"[18543, 15, 1236.2]"
ga.d2.1c,"[33732, 23, 1466.608695652174]"
not_assigned_to_specific_goods_rep,"[86870, 12, 7239.166666666667]"
ga.s9.2b,"[56018, 74, 757.0]"
ga.s9.2b.2,"[32278, 16, 2017.375]"
ga.s9.2b.3,"[50938, 69, 738.231884057971]"
sa.g19,"[34973, 21, 1665.3809523809523]"
5nr,"[58219, 29, 2007.551724137931]"
sa.f2,"[58219, 29, 2007.551724137931]"
p.i6,"[332822, 150, 2218.8133333333335]"
p.w3b.1,"[214754, 37, 5804.1621621621625]"
4tr,"[11847, 5, 2369.4]"
b.g4,"[11847, 5, 2369.4]"
wise-confident-34650351,"[36558, 14, 2611.285714285714]"
corpus-christi,"[257110, 100, 2571.1]"
s.a2,"[296656, 30, 9888.533333333333]"
s.a2.1,"[296656, 30, 9888.533333333333]"
s.a2.2,"[109098, 26, 4196.076923076923]"
sunil_kumar_bvl,"[10228, 8, 1278.5]"
gg.st2,"[47896, 31, 1545.032258064516]"
sai_prashanth,"[13196, 4, 3299.0]"
maf,"[2455, 4, 613.75]"
urgent-vox-issue,"[4482, 9, 498.0]"
14gi,"[20734, 9, 2303.777777777778]"
ga.b8,"[20734, 9, 2303.777777777778]"
sangeetha_selvaraj,"[35934, 15, 2395.6]"
52400282-consultation,"[2507, 2, 1253.5]"
114679697-consultation,"[12, 1, 12.0]"
dpca,"[108020, 13, 8309.23076923077]"
duns,"[100766, 32, 3148.9375]"
159603686-consultation,"[258, 1, 258.0]"
t.d6/11b,"[7626, 5, 1525.2]"
wise-confident-46636893,"[21473, 14, 1533.7857142857142]"
9668125-consultation,"[66, 2, 33.0]"
57930341-consultation,"[59, 2, 29.5]"
grecelle-lagman,"[9020, 5, 1804.0]"
02v,"[51671, 9, 5741.222222222223]"
dsm199,"[88, 1, 88.0]"
groupon_issues__groupon_fault__editorial_error,"[441, 2, 220.5]"
merchant-development,"[402355, 17, 23667.941176470587]"
tyler_renaghan,"[354, 2, 177.0]"
114679697-escalation,"[9900, 1, 9900.0]"
kevin-koll,"[9900, 1, 9900.0]"
13cya,"[750441, 32, 23451.28125]"
ann_81,"[11877, 4, 2969.25]"
dsm177,"[78344, 15, 5222.933333333333]"
edit-deal-that-already-ran,"[192800, 17, 11341.176470588236]"
edit-to-csi-pde-1,"[192800, 17, 11341.176470588236]"
gold,"[8926, 1, 8926.0]"
issue_not_resolved,"[592526, 37, 16014.216216216217]"
no_le,"[17364, 6, 2894.0]"
wolf-pde-1,"[186579, 14, 13327.07142857143]"
teamdierker,"[12347, 4, 3086.75]"
device_samsung_sm-g360p,"[6830, 26, 262.6923076923077]"
4pa,"[26860, 14, 1918.5714285714287]"
sa.g13,"[26860, 14, 1918.5714285714287]"
moonfarm,"[60404, 2, 30202.0]"
madeline-chambers,"[70, 3, 23.333333333333332]"
537760568-consultation,"[2851, 2, 1425.5]"
i.p3,"[26289, 19, 1383.6315789473683]"
nancy-ramacitti,"[10659, 10, 1065.9]"
meesha-love,"[285, 6, 47.5]"
emelina-knight,"[7160, 18, 397.77777777777777]"
i.s7b,"[11211, 18, 622.8333333333334]"
return_policy,"[9996, 3, 3332.0]"
ga.c3,"[4, 2, 2.0]"
p4ch,"[4, 2, 2.0]"
s.t6,"[6067, 6, 1011.1666666666666]"
ann_45,"[17759, 2, 8879.5]"
as_dsc_amdo_1_le,"[29404, 5, 5880.8]"
ds_subm,"[9007, 1, 9007.0]"
edit-upcoming-deal,"[56485, 7, 8069.285714285715]"
getaways__travel_,"[17711, 4, 4427.75]"
getaways_travel_,"[22741, 7, 3248.714285714286]"
groupon_issues__insufficient_deal_prep__incorrect_option_title_or_set_up,"[10607, 3, 3535.6666666666665]"
s1.1,"[14809, 6, 2468.1666666666665]"
vt_subj_2,"[9007, 1, 9007.0]"
7gr,"[43345, 25, 1733.8]"
p.g4,"[43345, 25, 1733.8]"
reason_2f10,"[312998, 32, 9781.1875]"
170987016-consultation,"[134394, 20, 6719.7]"
reopened-incident,"[20882, 8, 2610.25]"
team-attempt,"[134394, 20, 6719.7]"
gg.t11a,"[42709, 19, 2247.842105263158]"
sp.6orb,"[3820, 3, 1273.3333333333333]"
11mi,"[22987, 12, 1915.5833333333333]"
ma.t1.2,"[22976, 11, 2088.7272727272725]"
var_changeover,"[0, 1, 0.0]"
d.e15,"[39512, 15, 2634.133333333333]"
d.e15a,"[39512, 15, 2634.133333333333]"
marc-allen-reyes,"[29199, 2, 14599.5]"
device_samsung_gt-n5110,"[0, 3, 0.0]"
s.t3,"[29839, 23, 1297.3478260869565]"
reason4_4l2,"[16614, 31, 535.9354838709677]"
products-ita-bwf,"[5874, 3, 1958.0]"
sp.a.s15b,"[235081, 13, 18083.153846153848]"
janae-mayfield,"[3429, 23, 149.08695652173913]"
jonah-micah-visda,"[12513, 5, 2502.6]"
-gl,"[232232, 12, 19352.666666666668]"
-goods,"[232232, 12, 19352.666666666668]"
account-manager-,"[232232, 12, 19352.666666666668]"
ga,"[232232, 12, 19352.666666666668]"
santa_cruz,"[751, 2, 375.5]"
wise-confident-33393528,"[6246, 7, 892.2857142857143]"
browser_maxthon,"[785, 32, 24.53125]"
billings,"[139324, 72, 1935.0555555555557]"
device_samsung_sm-n920r4,"[0, 2, 0.0]"
sd-to-update,"[175301, 1, 175301.0]"
sdresent,"[175301, 1, 175301.0]"
sheep-reshare,"[175301, 1, 175301.0]"
5phg,"[21299, 12, 1774.9166666666667]"
gf.a7,"[21299, 12, 1774.9166666666667]"
14tr,"[46845, 20, 2342.25]"
gg.t1,"[46845, 20, 2342.25]"
device_samsung_sm-n915a,"[662, 18, 36.77777777777778]"
device_alcatel_onetouch,"[4335, 7, 619.2857142857143]"
gg.s4b,"[43347, 14, 3096.214285714286]"
jarald_a,"[29446, 5, 5889.2]"
device_samsung_sm-g925a,"[1595, 54, 29.537037037037038]"
p.i4b,"[60925, 39, 1562.179487179487]"
b.f11,"[59488, 46, 1293.2173913043478]"
06v,"[9600, 11, 872.7272727272727]"
mr1,"[9408, 9, 1045.3333333333333]"
device_samsung_sph-l900,"[73, 10, 7.3]"
johnny_j,"[54143, 9, 6015.888888888889]"
angelica-pate,"[2138, 4, 534.5]"
wise-confident-34348686,"[14325, 29, 493.9655172413793]"
device_samsung_sgh-i527,"[1307, 10, 130.7]"
reason4_3i8,"[5841, 7, 834.4285714285714]"
30590216-consultation,"[2524, 1, 2524.0]"
gty,"[14133, 7, 2019.0]"
app__gift_card__add_value_to_gift_card,"[53, 2, 26.5]"
app_hq_stability_bug,"[4388, 23, 190.7826086956522]"
first_500_merchant,"[4, 2, 2.0]"
pro_pre_live,"[0, 1, 0.0]"
device_asus_asus_asus_padfone_x,"[0, 1, 0.0]"
aaliyah-ali,"[24, 6, 4.0]"
ga.u4a,"[20500, 100, 205.0]"
spam,"[131644, 65, 2025.2923076923078]"
678117276-consultation,"[108112, 41, 2636.878048780488]"
6br2,"[6773, 3, 2257.6666666666665]"
d.h5,"[6773, 3, 2257.6666666666665]"
medical,"[6773, 3, 2257.6666666666665]"
t.p9/24,"[4103, 1, 4103.0]"
rajapriya_d,"[1542, 3, 514.0]"
007ugr,"[1501, 7, 214.42857142857142]"
e.f12,"[1501, 7, 214.42857142857142]"
device_samsung_sm-g920t1,"[628, 8, 78.5]"
sp.sa.f7a,"[1, 1, 1.0]"
ashley-hall,"[78, 3, 26.0]"
device_samsung_sm-t210r,"[0, 2, 0.0]"
gg.t9,"[73409, 34, 2159.0882352941176]"
gl.u6b,"[28917, 11, 2628.818181818182]"
maximilian-cooke,"[3752, 3, 1250.6666666666667]"
ga.d13b.2,"[48805, 26, 1877.1153846153845]"
trade-in,"[67793, 39, 1738.2820512820513]"
reneishia-turner,"[3018, 2, 1509.0]"
a.in2,"[1033, 4, 258.25]"
ae_dq_wvt_1_le_2,"[353, 1, 353.0]"
ann_5,"[1075, 5, 215.0]"
as_dsc_cps_le,"[10420, 6, 1736.6666666666667]"
dsm121,"[15339, 11, 1394.4545454545455]"
las_vegas,"[353, 1, 353.0]"
rvp_grouponlive,"[9339, 9, 1037.6666666666667]"
c.b1,"[5821, 2, 2910.5]"
p14go,"[5821, 2, 2910.5]"
device_samsung_sm-n915t,"[325, 18, 18.055555555555557]"
phillip-kijak,"[1395, 3, 465.0]"
6sr,"[16687, 14, 1191.9285714285713]"
gg.s14,"[16687, 14, 1191.9285714285713]"
gg-fitbit-charge-hr-wireless-activity-wristband,"[106194, 98, 1083.6122448979593]"
gg.a8b,"[191290, 48, 3985.2083333333335]"
wise-confident-35791268,"[15679, 14, 1119.9285714285713]"
desiree-jones,"[36, 3, 12.0]"
device_xiaomi_xiaomi_hm,"[0, 1, 0.0]"
